equipment_id,location_id,equipment_type,collected_at,day_index,hour,traffic_load,temperature_c,voltage_v,signal_strength_dbm,success_rate,response_time_ms,retry_count,disconnect_count,packet_loss_rate,error_count,days_since_maintenance,risk_score,risk_level,failure_event,maintenance_event,failure_within_7d,rul_hours
ANT-006,TG-02,hipass_antenna,2026-04-23 16:00:00,112,16,0.447,30.39,11.92,82.34,98.88,42.42,1,1,0.211,2,129,7.57,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-23 17:00:00,112,17,0.54,30.1,12.0,82.39,99.62,50.81,0,0,0.011,0,129,1.86,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-23 18:00:00,112,18,0.573,27.22,12.0,80.83,99.54,44.37,3,0,0.31,1,129,7.6,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-23 19:00:00,112,19,0.545,27.41,11.96,81.03,99.61,41.14,0,0,0.195,0,129,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-23 20:00:00,112,20,0.434,25.16,11.95,81.74,99.59,43.43,0,0,0.227,0,129,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-23 21:00:00,112,21,0.37,25.26,11.99,80.29,99.31,44.91,0,0,0.246,1,129,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-23 22:00:00,112,22,0.291,23.89,11.99,80.83,99.14,42.66,1,0,0.198,0,129,2.78,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-23 23:00:00,112,23,0.267,23.74,11.98,81.42,99.75,46.74,1,0,0.258,2,129,5.66,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 00:00:00,113,0,0.286,24.39,11.97,84.22,99.35,44.13,0,0,0.147,1,130,0.21,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 01:00:00,113,1,0.262,25.64,11.97,81.26,99.42,45.57,0,0,0.201,0,130,3.1,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 02:00:00,113,2,0.287,24.21,12.04,80.93,99.55,46.79,0,0,0.166,1,130,1.84,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 03:00:00,113,3,0.306,25.51,12.02,79.02,99.8,44.39,0,0,0.129,1,130,0.85,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 04:00:00,113,4,0.313,25.48,11.98,82.14,99.22,42.31,3,0,0.221,0,130,5.83,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 05:00:00,113,5,0.382,26.78,11.96,82.23,99.39,41.59,0,0,0.228,0,130,5.19,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 06:00:00,113,6,0.51,29.31,12.0,82.01,99.28,46.31,1,0,0.332,0,130,0.41,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 07:00:00,113,7,0.559,28.72,11.96,81.84,99.43,45.17,0,0,0.159,1,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 08:00:00,113,8,0.63,31.65,12.03,81.54,98.91,48.54,1,0,0.16,0,130,5.19,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 09:00:00,113,9,0.557,31.49,11.99,82.93,99.33,45.8,0,0,0.103,0,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 10:00:00,113,10,0.465,32.06,12.04,82.14,99.65,49.8,0,0,0.033,1,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 11:00:00,113,11,0.399,31.36,11.93,83.65,99.41,41.15,0,0,0.187,0,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 12:00:00,113,12,0.304,30.58,11.92,82.17,99.14,42.47,0,0,0.147,2,130,3.05,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 13:00:00,113,13,0.287,31.31,11.97,80.93,99.74,42.32,0,0,0.083,0,130,6.44,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 14:00:00,113,14,0.343,30.46,12.02,83.11,98.96,48.69,1,1,0.282,1,130,7.99,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 15:00:00,113,15,0.335,30.59,12.02,82.21,99.54,46.14,0,0,0.136,1,130,2.94,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 16:00:00,113,16,0.426,30.23,11.99,82.71,99.14,46.61,0,0,0,0,130,2.78,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 17:00:00,113,17,0.559,29.68,11.92,80.16,99.19,46.68,0,0,0.15,0,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 18:00:00,113,18,0.576,27.87,12.01,82.89,99.75,42.21,1,0,0.11,1,130,4.74,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 19:00:00,113,19,0.52,27.06,11.92,81.01,99.63,45.52,0,0,0.128,0,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 20:00:00,113,20,0.478,25.96,11.94,80.86,99.63,42.73,0,0,0.144,1,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 21:00:00,113,21,0.39,24.42,11.94,81.01,100,49.19,0,0,0.111,0,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 22:00:00,113,22,0.301,24.42,12.01,82.2,99.82,47.08,0,0,0.127,0,130,5.61,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-24 23:00:00,113,23,0.275,24.37,12.01,81.12,99.32,44.6,1,0,0.01,0,130,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 00:00:00,114,0,0.155,24.09,11.96,80.69,99.33,45.82,1,0,0.195,0,131,4.85,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 01:00:00,114,1,0.192,23.93,11.92,81.56,99.74,42.58,0,0,0.127,0,131,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 02:00:00,114,2,0.199,25.74,12.0,80.7,99.28,43.44,0,0,0.095,0,131,1.28,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 03:00:00,114,3,0.173,25.4,11.95,81.13,99.91,41.97,0,0,0.114,0,131,1.08,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 04:00:00,114,4,0.212,25.79,12.07,84.37,99.44,44.16,0,0,0.126,0,131,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 05:00:00,114,5,0.28,26.41,12.03,80.8,99.53,44.4,0,0,0.111,1,131,1.91,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 06:00:00,114,6,0.335,28.34,11.87,83.6,99.13,44.17,0,0,0.149,0,131,2.77,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 07:00:00,114,7,0.396,28.79,11.96,84.36,99.39,43.9,0,0,0.067,1,131,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 08:00:00,114,8,0.454,29.21,11.98,81.15,99.5,45.54,0,0,0.051,0,131,3.47,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 09:00:00,114,9,0.402,32.33,11.96,84.91,99.1,48.89,0,0,0.15,1,131,1.66,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 10:00:00,114,10,0.354,31.98,11.97,82.18,99.36,48.43,1,0,0.211,0,131,3.93,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 11:00:00,114,11,0.277,31.68,12.0,81.57,99.55,47.6,0,0,0.231,1,131,0.34,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 12:00:00,114,12,0.216,31.11,11.99,82.76,99.28,46.03,2,0,0.008,0,131,4.88,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 13:00:00,114,13,0.23,31.75,11.96,81.01,99.67,52.04,1,0,0.115,0,131,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 14:00:00,114,14,0.249,31.53,12.02,81.7,99.33,45.96,0,0,0.001,0,131,1.52,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 15:00:00,114,15,0.256,31.46,11.98,84.75,99.71,45.13,0,0,0.145,0,131,0.62,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 16:00:00,114,16,0.318,30.75,12.04,80.79,99.42,47.34,0,0,0.221,0,131,1.42,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 17:00:00,114,17,0.369,29.46,11.95,82.74,99.55,48.33,0,0,0.134,0,131,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 18:00:00,114,18,0.4,29.09,11.98,79.78,98.85,47.04,2,0,0.174,0,131,5.81,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 19:00:00,114,19,0.408,27.18,11.91,82.31,98.97,45.49,1,1,0.356,0,131,3.59,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 20:00:00,114,20,0.33,25.89,12.0,81.0,99.5,46.48,0,0,0.059,0,131,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 21:00:00,114,21,0.249,24.61,11.94,80.79,99.24,48.44,0,0,0,0,131,4.02,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 22:00:00,114,22,0.213,24.3,12.05,81.15,99.3,49.16,1,0,0.031,0,131,2.4,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-25 23:00:00,114,23,0.211,24.02,11.98,82.3,99.22,49.94,0,0,0.045,1,131,0.68,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 00:00:00,115,0,0.205,24.77,11.94,81.81,99.06,50.76,0,0,0.275,0,132,4.8,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 01:00:00,115,1,0.198,23.88,12.0,82.06,99.4,44.42,1,0,0.168,1,132,1.29,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 02:00:00,115,2,0.162,25.4,12.01,80.79,99.79,43.18,0,0,0.084,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 03:00:00,115,3,0.176,25.68,12.01,81.07,99.46,40.45,0,0,0.231,1,132,1.48,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 04:00:00,115,4,0.222,24.7,12.05,81.09,99.24,41.44,1,0,0.131,0,132,4.94,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 05:00:00,115,5,0.282,26.4,11.97,84.19,99.02,45.34,0,1,0.289,1,132,3.5,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 06:00:00,115,6,0.334,28.05,11.95,81.8,99.97,46.35,0,0,0.048,1,132,1.26,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 07:00:00,115,7,0.449,29.43,11.93,82.38,98.94,48.17,1,0,0.296,2,132,1.52,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 08:00:00,115,8,0.454,30.95,11.98,81.3,99.1,44.5,0,0,0.016,0,132,2.57,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 09:00:00,115,9,0.396,31.37,12.0,81.7,99.32,46.54,0,0,0.161,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 10:00:00,115,10,0.336,31.41,11.99,81.47,99.66,43.28,0,0,0.049,0,132,0.57,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 11:00:00,115,11,0.302,31.45,12.03,82.23,99.6,49.79,0,0,0.121,0,132,3.66,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 12:00:00,115,12,0.217,30.77,11.98,81.02,99.39,39.1,0,0,0.267,1,132,2.78,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 13:00:00,115,13,0.236,33.61,11.91,82.89,99.47,47.0,0,0,0.116,0,132,5.63,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 14:00:00,115,14,0.216,32.59,11.97,82.92,98.9,44.9,0,1,0.201,1,132,1.39,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 15:00:00,115,15,0.272,31.39,12.0,82.6,99.96,38.53,0,0,0.245,1,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 16:00:00,115,16,0.347,30.31,11.96,83.46,99.5,46.99,1,0,0.095,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 17:00:00,115,17,0.389,30.36,12.0,83.13,99.54,44.61,0,0,0.139,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 18:00:00,115,18,0.396,28.56,11.96,83.78,99.37,49.56,0,0,0,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 19:00:00,115,19,0.382,27.02,12.0,83.03,99.56,40.84,0,0,0.222,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 20:00:00,115,20,0.3,25.14,12.02,81.76,99.89,49.88,0,0,0.116,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 21:00:00,115,21,0.265,24.61,11.99,82.64,99.3,42.37,0,0,0,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 22:00:00,115,22,0.219,24.86,11.91,82.28,98.55,47.59,0,1,0.324,2,132,5.71,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-26 23:00:00,115,23,0.21,24.63,12.04,79.59,99.82,43.88,0,0,0.141,0,132,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 00:00:00,116,0,0.232,23.4,12.04,84.54,98.94,45.84,3,0,0.435,0,133,6.02,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 01:00:00,116,1,0.234,25.5,12.02,79.66,99.65,47.59,1,0,0.249,0,133,4.81,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 02:00:00,116,2,0.248,24.66,11.98,83.29,99.92,47.93,0,0,0,2,133,0.53,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 03:00:00,116,3,0.271,24.24,12.0,80.95,99.55,43.83,0,0,0.145,0,133,0.06,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 04:00:00,116,4,0.338,25.71,11.99,81.83,99.44,45.63,0,0,0.124,1,133,6.43,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 05:00:00,116,5,0.426,26.76,12.0,79.8,99.74,39.16,0,0,0.148,2,133,0.47,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 06:00:00,116,6,0.512,28.27,11.95,81.44,99.23,47.2,2,0,0.232,1,133,2.99,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 07:00:00,116,7,0.571,29.66,12.03,82.23,99.53,50.17,2,0,0.155,0,133,3.28,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 08:00:00,116,8,0.608,31.09,11.97,83.01,100,45.12,0,0,0.238,0,133,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 09:00:00,116,9,0.601,31.99,11.98,81.27,99.45,43.25,0,1,0.216,0,133,5.15,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 10:00:00,116,10,0.484,31.19,11.95,81.27,99.49,48.0,0,0,0.109,0,133,4.5,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 11:00:00,116,11,0.352,31.5,11.96,81.48,99.62,43.46,1,0,0.001,0,133,1.11,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 12:00:00,116,12,0.341,33.67,12.01,83.27,99.6,45.35,0,0,0,2,133,1.15,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 13:00:00,116,13,0.259,33.44,11.93,79.76,99.56,46.52,0,0,0.099,1,133,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 14:00:00,116,14,0.35,31.32,11.99,80.29,100,42.05,0,0,0.145,1,133,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 15:00:00,116,15,0.401,31.51,11.96,79.74,99.69,46.35,0,0,0.231,0,133,3.68,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 16:00:00,116,16,0.458,30.28,11.98,82.78,99.25,40.48,0,0,0.288,0,133,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 17:00:00,116,17,0.52,30.36,12.04,83.75,99.57,46.69,1,0,0.163,0,133,3.42,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 18:00:00,116,18,0.582,29.15,12.01,80.48,98.96,46.89,0,1,0.168,1,133,2.92,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 19:00:00,116,19,0.549,28.67,11.95,83.29,99.56,48.31,1,0,0.315,1,133,3.54,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 20:00:00,116,20,0.449,27.42,11.94,81.41,99.84,50.63,0,0,0.019,0,133,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 21:00:00,116,21,0.347,24.45,11.91,80.75,99.38,42.83,0,0,0.133,0,133,0.22,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 22:00:00,116,22,0.268,24.45,12.02,83.74,99.02,40.02,2,0,0.183,2,133,6.02,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-27 23:00:00,116,23,0.298,24.63,12.0,82.4,99.82,42.32,0,0,0.047,2,133,3.71,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 00:00:00,117,0,0.214,24.36,11.98,81.83,98.87,43.14,0,0,0.113,1,134,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 01:00:00,117,1,0.228,24.79,12.0,81.21,99.14,49.36,2,0,0.278,1,134,6.67,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 02:00:00,117,2,0.228,25.51,11.97,84.71,99.96,39.34,0,0,0.11,0,134,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 03:00:00,117,3,0.281,24.36,11.94,81.94,99.42,46.6,0,0,0.173,0,134,5.88,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 04:00:00,117,4,0.343,26.03,11.97,82.89,99.61,43.52,0,0,0.136,0,134,3.5,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 05:00:00,117,5,0.422,28.28,11.9,83.26,99.7,47.08,0,0,0.146,0,134,1.27,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 06:00:00,117,6,0.506,29.45,11.99,82.83,99.38,46.65,0,0,0.035,1,134,3.48,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 07:00:00,117,7,0.628,29.44,12.01,82.34,99.75,43.82,0,0,0,2,134,1.83,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 08:00:00,117,8,0.669,30.73,11.97,83.45,99.31,50.4,1,0,0.131,0,134,3.98,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 09:00:00,117,9,0.568,31.2,11.98,83.4,99.16,49.57,1,0,0.244,0,134,3.85,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 10:00:00,117,10,0.524,31.95,11.96,83.37,99.52,43.97,2,0,0.152,1,134,3.7,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 11:00:00,117,11,0.39,33.12,12.03,83.02,99.26,48.55,2,0,0.257,0,134,3.63,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 12:00:00,117,12,0.335,33.19,11.98,82.16,99.51,46.32,0,0,0.108,0,134,0.08,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 13:00:00,117,13,0.295,32.55,12.04,80.31,99.55,48.54,0,0,0,0,134,2.93,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 14:00:00,117,14,0.313,31.16,11.93,84.67,99.27,43.32,0,0,0.09,0,134,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 15:00:00,117,15,0.351,31.79,12.0,81.68,99.27,41.99,0,0,0.189,0,134,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 16:00:00,117,16,0.464,31.01,12.01,82.33,99.25,53.86,0,0,0.209,1,134,4.26,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 17:00:00,117,17,0.513,30.42,11.96,83.51,99.18,47.05,0,1,0.361,1,134,9.67,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 18:00:00,117,18,0.574,28.96,11.99,84.22,98.97,42.79,1,0,0.152,0,134,2.39,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 19:00:00,117,19,0.561,26.6,12.0,81.64,99.3,47.85,0,0,0.155,0,134,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 20:00:00,117,20,0.448,27.48,11.97,82.21,99.45,46.93,1,0,0.128,0,134,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 21:00:00,117,21,0.382,26.32,12.01,82.91,99.76,46.47,1,0,0.219,0,134,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 22:00:00,117,22,0.307,24.38,11.99,82.44,99.41,43.5,1,0,0.306,2,134,1.07,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-28 23:00:00,117,23,0.275,26.04,11.98,81.27,99.04,49.05,2,0,0.19,0,134,3.8,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 00:00:00,118,0,0.215,24.99,11.97,81.27,99.01,48.6,0,0,0.093,1,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 01:00:00,118,1,0.233,26.77,12.0,80.78,99.25,45.73,1,0,0.204,2,135,2.56,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 02:00:00,118,2,0.24,25.15,11.95,82.14,99.55,44.16,0,0,0.187,0,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 03:00:00,118,3,0.291,25.69,11.94,80.94,99.61,44.36,0,0,0,0,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 04:00:00,118,4,0.286,26.68,11.98,83.69,99.27,43.16,0,0,0.106,0,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 05:00:00,118,5,0.408,28.17,11.96,83.11,99.58,43.04,1,0,0.214,0,135,0.5,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 06:00:00,118,6,0.483,29.05,11.99,83.58,99.65,50.62,1,0,0.226,1,135,2.85,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 07:00:00,118,7,0.611,29.2,12.0,84.45,99.27,46.72,0,0,0.188,0,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 08:00:00,118,8,0.641,30.69,12.04,84.65,99.38,46.75,0,0,0,0,135,2.29,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 09:00:00,118,9,0.566,31.67,12.0,81.81,99.28,50.46,0,0,0.229,0,135,1.6,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 10:00:00,118,10,0.475,33.55,11.95,82.58,99.45,48.0,0,0,0.102,0,135,0.24,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 11:00:00,118,11,0.402,31.8,12.0,82.61,99.87,44.79,0,0,0.147,0,135,1.0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 12:00:00,118,12,0.29,32.79,12.0,81.04,99.35,39.72,0,0,0.154,0,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 13:00:00,118,13,0.322,31.49,11.98,80.37,99.1,44.49,1,0,0.138,0,135,3.56,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 14:00:00,118,14,0.319,32.89,11.91,81.73,99.59,42.48,0,0,0.128,1,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 15:00:00,118,15,0.363,32.03,11.94,81.64,99.53,41.32,0,0,0.191,0,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 16:00:00,118,16,0.43,31.39,11.93,81.16,99.43,48.56,1,0,0.133,2,135,4.03,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 17:00:00,118,17,0.506,30.17,11.98,81.06,99.44,48.4,1,0,0.087,1,135,2.01,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 18:00:00,118,18,0.565,30.43,11.93,80.56,99.33,49.66,1,0,0.234,1,135,3.19,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 19:00:00,118,19,0.534,27.8,11.97,81.8,99.3,47.87,0,0,0.157,0,135,2.09,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 20:00:00,118,20,0.441,26.96,11.97,82.18,99.56,47.25,0,0,0.137,0,135,1.48,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 21:00:00,118,21,0.396,26.63,12.01,82.16,99.32,46.73,1,0,0.293,0,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 22:00:00,118,22,0.324,24.83,12.02,83.71,99.67,47.25,0,0,0.131,1,135,4.11,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-29 23:00:00,118,23,0.235,25.0,11.94,82.09,99.49,45.56,0,0,0.199,0,135,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 00:00:00,119,0,0.222,23.1,12.04,81.93,99.78,44.79,0,0,0.082,0,136,0.56,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 01:00:00,119,1,0.288,24.22,12.02,79.64,99.04,49.25,1,0,0.287,0,136,3.12,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 02:00:00,119,2,0.241,24.99,11.95,80.62,98.7,40.78,1,0,0.237,2,136,7.32,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 03:00:00,119,3,0.304,26.18,12.0,80.37,99.35,46.5,1,0,0.062,0,136,6.64,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 04:00:00,119,4,0.296,27.81,11.94,80.51,99.78,46.18,0,0,0.089,0,136,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 05:00:00,119,5,0.355,28.78,11.99,79.74,99.38,40.24,0,0,0.085,0,136,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 06:00:00,119,6,0.485,29.91,11.96,79.3,99.56,50.52,0,0,0.073,0,136,0,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 07:00:00,119,7,0.569,30.65,12.02,80.4,99.83,49.8,0,0,0.255,0,136,2.42,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 08:00:00,119,8,0.604,30.5,11.96,80.8,99.32,51.06,0,0,0.15,0,136,0.45,정상,0,0,0,
ANT-006,TG-02,hipass_antenna,2026-04-30 09:00:00,119,9,0.62,31.82,12.01,80.14,99.69,47.63,0,0,0.103,0,136,0,정상,0,0,0,
