gate_id,location_id,collected_at,motor_temperature_c,motor_current_a,voltage_v,open_close_time_sec,vibration_mm_s,operation_count,error_count,days_since_maintenance,risk_score,risk_level,maintenance_event,failure_event
GATE-03,PARKING-01,2026-01-18 09:00:00,43.65,5.06,23.96,2.93,1.56,34645,0,80,6.37,정상,0,0
GATE-03,PARKING-01,2026-01-18 10:00:00,38.77,5.08,24.01,3.04,1.54,34668,0,80,7.64,정상,0,0
GATE-03,PARKING-01,2026-01-18 11:00:00,42.56,4.75,23.35,3.08,1.41,34686,0,80,7.67,정상,0,0
GATE-03,PARKING-01,2026-01-18 12:00:00,40.11,4.33,23.84,3.09,1.55,34710,1,80,6.86,정상,0,0
GATE-03,PARKING-01,2026-01-18 13:00:00,41.14,4.41,23.78,3.01,1.65,34722,0,80,6.17,정상,0,0
GATE-03,PARKING-01,2026-01-18 14:00:00,40.56,4.69,23.75,2.85,1.73,34745,0,80,9.08,정상,0,0
GATE-03,PARKING-01,2026-01-18 15:00:00,42.57,5.25,23.94,3.27,1.84,34763,1,80,13.92,정상,0,0
GATE-03,PARKING-01,2026-01-18 16:00:00,40.62,5.22,23.97,2.94,1.24,34785,1,80,8.1,정상,0,0
GATE-03,PARKING-01,2026-01-18 17:00:00,43.53,5.09,23.69,3.29,1.69,34824,0,80,12.76,정상,0,0
GATE-03,PARKING-01,2026-01-18 18:00:00,43.87,5.32,23.85,3.09,1.37,34862,1,80,16.79,정상,0,0
GATE-03,PARKING-01,2026-01-18 19:00:00,42.57,6.06,23.77,3.15,1.12,34914,0,80,11.67,정상,0,0
GATE-03,PARKING-01,2026-01-18 20:00:00,44.66,4.87,23.73,3.1,1.66,34964,1,80,15.73,정상,0,0
GATE-03,PARKING-01,2026-01-18 21:00:00,41.48,4.96,23.82,2.61,1.46,34993,2,80,12.39,정상,0,0
GATE-03,PARKING-01,2026-01-18 22:00:00,42.05,5.23,23.83,3.25,1.67,35011,0,80,15.2,정상,0,0
GATE-03,PARKING-01,2026-01-18 23:00:00,41.13,4.2,23.51,2.96,1.51,35030,0,80,6.37,정상,0,0
GATE-03,PARKING-01,2026-01-19 00:00:00,40.74,5.19,24.05,3.02,1.41,35030,0,81,3.17,정상,0,0
GATE-03,PARKING-01,2026-01-19 01:00:00,38.02,3.97,23.97,3.16,1.37,35045,2,81,12.26,정상,0,0
GATE-03,PARKING-01,2026-01-19 02:00:00,39.41,3.98,23.9,2.83,1.57,35045,0,81,1.57,정상,0,0
GATE-03,PARKING-01,2026-01-19 03:00:00,38.72,4.26,23.64,2.77,1.56,35049,0,81,7.56,정상,0,0
GATE-03,PARKING-01,2026-01-19 04:00:00,39.6,4.32,24.15,2.77,1.35,35064,0,81,1.1,정상,0,0
GATE-03,PARKING-01,2026-01-19 05:00:00,39.17,4.86,24.05,2.88,1.78,35074,1,81,13.4,정상,0,0
GATE-03,PARKING-01,2026-01-19 06:00:00,38.46,4.17,24.34,3.41,1.35,35092,0,81,12.1,정상,0,0
GATE-03,PARKING-01,2026-01-19 07:00:00,41.65,4.79,23.76,2.84,1.51,35128,0,81,2.79,정상,0,0
GATE-03,PARKING-01,2026-01-19 08:00:00,43.08,5.34,23.71,2.84,1.42,35173,1,81,15.55,정상,0,0
GATE-03,PARKING-01,2026-01-19 09:00:00,42.32,5.09,23.8,3.05,1.79,35222,0,81,12.29,정상,0,0
GATE-03,PARKING-01,2026-01-19 10:00:00,39.95,4.9,23.5,3.06,1.75,35252,0,81,8.61,정상,0,0
GATE-03,PARKING-01,2026-01-19 11:00:00,38.76,4.96,23.45,3.22,1.19,35267,0,81,6.74,정상,0,0
GATE-03,PARKING-01,2026-01-19 12:00:00,41.7,4.39,23.66,3.3,1.24,35284,0,81,7.12,정상,0,0
GATE-03,PARKING-01,2026-01-19 13:00:00,41.23,5.14,23.93,2.93,1.88,35313,0,81,7.91,정상,0,0
GATE-03,PARKING-01,2026-01-19 14:00:00,38.5,4.57,23.71,3.13,1.34,35332,0,81,4.08,정상,0,0
GATE-03,PARKING-01,2026-01-19 15:00:00,39.73,4.48,23.72,3.2,1.48,35351,0,81,4.11,정상,0,0
GATE-03,PARKING-01,2026-01-19 16:00:00,40.49,4.63,23.61,2.96,1.68,35380,0,81,7.38,정상,0,0
GATE-03,PARKING-01,2026-01-19 17:00:00,42.86,5.19,23.88,2.92,1.52,35418,0,81,8.76,정상,0,0
GATE-03,PARKING-01,2026-01-19 18:00:00,42.18,3.83,23.85,3.35,1.45,35446,1,81,11.03,정상,0,0
GATE-03,PARKING-01,2026-01-19 19:00:00,41.98,5.07,24,2.95,1.45,35488,0,81,4.25,정상,0,0
GATE-03,PARKING-01,2026-01-19 20:00:00,42.38,4.85,23.4,3.34,1.82,35530,1,81,18.62,정상,0,0
GATE-03,PARKING-01,2026-01-19 21:00:00,40.7,4.6,23.76,2.93,1.35,35553,1,81,7.54,정상,0,0
GATE-03,PARKING-01,2026-01-19 22:00:00,42.01,4.37,23.86,3.05,1.28,35578,0,81,4.73,정상,0,0
GATE-03,PARKING-01,2026-01-19 23:00:00,41.18,4.8,24.31,3.01,1.33,35603,1,81,11.19,정상,0,0
GATE-03,PARKING-01,2026-01-20 00:00:00,40.39,4.83,23.92,2.79,1.45,35606,0,82,7.98,정상,0,0
GATE-03,PARKING-01,2026-01-20 01:00:00,38.71,3.82,23.36,2.95,1.53,35607,0,82,11.07,정상,0,0
GATE-03,PARKING-01,2026-01-20 02:00:00,36.62,4.05,23.94,2.95,1.46,35608,0,82,6.58,정상,0,0
GATE-03,PARKING-01,2026-01-20 03:00:00,36.15,3.91,24.27,3.12,1.38,35609,1,82,9.8,정상,0,0
GATE-03,PARKING-01,2026-01-20 04:00:00,39.55,3.95,23.28,3.08,1.49,35613,1,82,10.35,정상,0,0
GATE-03,PARKING-01,2026-01-20 05:00:00,41.8,4.53,23.92,3.06,1.73,35621,0,82,3.21,정상,0,0
GATE-03,PARKING-01,2026-01-20 06:00:00,37.88,4.18,23.91,3,1.41,35635,0,82,4.32,정상,0,0
GATE-03,PARKING-01,2026-01-20 07:00:00,42.57,5.37,23.5,2.87,1.59,35668,0,82,9,정상,0,0
GATE-03,PARKING-01,2026-01-20 08:00:00,44.68,4.9,23.53,3.19,1.52,35718,1,82,15.73,정상,0,0
GATE-03,PARKING-01,2026-01-20 09:00:00,45.01,5.18,23.68,2.95,1.37,35755,1,82,13.57,정상,0,0
GATE-03,PARKING-01,2026-01-20 10:00:00,44.02,4.82,23.9,3.25,1.64,35783,0,82,10.02,정상,0,0
GATE-03,PARKING-01,2026-01-20 11:00:00,41.29,4.12,24.02,3.01,1.49,35804,0,82,1.38,정상,0,0
GATE-03,PARKING-01,2026-01-20 12:00:00,43.3,4.85,23.54,2.95,1.43,35835,1,82,14.37,정상,0,0
GATE-03,PARKING-01,2026-01-20 13:00:00,40.68,4.72,23.69,2.99,1.65,35859,0,82,1.71,정상,0,0
GATE-03,PARKING-01,2026-01-20 14:00:00,40.61,4.25,24.03,3.01,1.44,35885,0,82,2.68,정상,0,0
GATE-03,PARKING-01,2026-01-20 15:00:00,40.76,4.57,23.82,2.96,1.41,35902,0,82,5.5,정상,0,0
GATE-03,PARKING-01,2026-01-20 16:00:00,35.99,4.87,23.77,3.33,1.6,35918,0,82,11.3,정상,0,0
GATE-03,PARKING-01,2026-01-20 17:00:00,43.19,5.27,23.45,3.02,1.95,35965,1,82,21.78,정상,0,0
GATE-03,PARKING-01,2026-01-20 18:00:00,42.08,5.09,23.75,3.37,1.61,36001,0,82,9.51,정상,0,0
GATE-03,PARKING-01,2026-01-20 19:00:00,44.34,5.11,23.98,2.88,1.58,36037,0,82,10.66,정상,0,0
GATE-03,PARKING-01,2026-01-20 20:00:00,41.36,4.92,24.03,3.29,1.77,36068,1,82,12.54,정상,0,0
GATE-03,PARKING-01,2026-01-20 21:00:00,40.12,4.63,23.73,3.06,1.62,36090,0,82,3.74,정상,0,0
GATE-03,PARKING-01,2026-01-20 22:00:00,41.34,4.22,24.08,2.93,1.35,36111,0,82,0,정상,0,0
GATE-03,PARKING-01,2026-01-20 23:00:00,43.13,4.87,23.78,3.25,1.52,36137,0,82,10.04,정상,0,0
GATE-03,PARKING-01,2026-01-21 00:00:00,39.22,4.78,24.03,2.96,1.84,36137,0,83,7.19,정상,0,0
GATE-03,PARKING-01,2026-01-21 01:00:00,37.08,3.74,24.19,3.12,1.35,36137,0,83,8.25,정상,0,0
GATE-03,PARKING-01,2026-01-21 02:00:00,41.4,4.26,23.93,3.18,1.79,36144,0,83,9.85,정상,0,0
GATE-03,PARKING-01,2026-01-21 03:00:00,37.31,3.75,23.96,3.09,1.33,36152,0,83,0.18,정상,0,0
GATE-03,PARKING-01,2026-01-21 04:00:00,39.72,4.39,23.9,3.39,1.62,36159,0,83,6.53,정상,0,0
GATE-03,PARKING-01,2026-01-21 05:00:00,37.72,4.53,24.06,3.09,1.29,36162,1,83,7.35,정상,0,0
GATE-03,PARKING-01,2026-01-21 06:00:00,39.2,4.26,23.76,2.95,1.63,36175,0,83,6.3,정상,0,0
GATE-03,PARKING-01,2026-01-21 07:00:00,39.85,5.2,24.06,3.02,1.58,36210,1,83,15.4,정상,0,0
GATE-03,PARKING-01,2026-01-21 08:00:00,42.19,5.02,23.76,3.19,1.66,36253,1,83,16.21,정상,0,0
GATE-03,PARKING-01,2026-01-21 09:00:00,42.75,5.17,23.21,3.09,2.07,36283,0,83,15.91,정상,0,0
GATE-03,PARKING-01,2026-01-21 10:00:00,38.84,4.54,23.82,2.98,1.9,36299,1,83,12.08,정상,0,0
GATE-03,PARKING-01,2026-01-21 11:00:00,37.64,4.84,23.8,2.9,1.95,36318,0,83,8.21,정상,0,0
GATE-03,PARKING-01,2026-01-21 12:00:00,39.32,4.66,24.12,3.06,1.78,36339,0,83,5.6,정상,0,0
GATE-03,PARKING-01,2026-01-21 13:00:00,41.44,5.16,23.71,3.22,1.75,36371,0,83,12.51,정상,0,0
GATE-03,PARKING-01,2026-01-21 14:00:00,42.86,5,23.57,3.28,1.87,36386,1,83,20.02,정상,0,0
GATE-03,PARKING-01,2026-01-21 15:00:00,43.79,4.9,23.57,3.38,1.96,36411,1,83,20.86,정상,0,0
GATE-03,PARKING-01,2026-01-21 16:00:00,41.27,5.19,23.68,3.4,1.78,36427,1,83,19.98,정상,0,0
GATE-03,PARKING-01,2026-01-21 17:00:00,46.23,5.44,24.05,3.45,1.8,36465,1,83,19.94,정상,0,0
GATE-03,PARKING-01,2026-01-21 18:00:00,41.55,5.23,23.34,3.36,2.22,36485,0,83,18.24,정상,0,0
GATE-03,PARKING-01,2026-01-21 19:00:00,46.24,5.44,23.7,3.25,2.17,36512,0,83,23.49,정상,0,0
GATE-03,PARKING-01,2026-01-21 20:00:00,48.05,5.99,23.56,3.67,2.51,36559,1,83,34.4,정상,0,0
GATE-03,PARKING-01,2026-01-21 21:00:00,46.06,5.68,23.84,3.55,2.33,36586,1,83,27.2,정상,0,0
GATE-03,PARKING-01,2026-01-21 22:00:00,45.89,5.78,23.54,4,2.23,36610,1,83,34.56,정상,0,0
GATE-03,PARKING-01,2026-01-21 23:00:00,45.57,5.64,23.44,3.97,2.51,36636,2,83,34.33,정상,0,0
GATE-03,PARKING-01,2026-01-22 00:00:00,43.57,5.65,23.05,3.88,2.97,36636,1,84,38.48,정상,0,0
GATE-03,PARKING-01,2026-01-22 01:00:00,45.29,5.43,23.01,3.88,2.63,36643,1,84,31.91,정상,0,0
GATE-03,PARKING-01,2026-01-22 02:00:00,44.47,5.86,24.17,3.74,2.65,36650,2,84,41,주의,0,0
GATE-03,PARKING-01,2026-01-22 03:00:00,44.21,5.9,23.52,3.95,2.76,36653,3,84,45.1,주의,0,0
GATE-03,PARKING-01,2026-01-22 04:00:00,46.38,6.01,23.32,4.04,3.01,36660,2,84,49.72,주의,0,0
GATE-03,PARKING-01,2026-01-22 05:00:00,44.75,6.03,23,4.22,2.94,36670,1,84,42.93,주의,0,0
GATE-03,PARKING-01,2026-01-22 06:00:00,47.6,6.31,23.25,4.26,3.13,36692,2,84,53.3,주의,0,0
GATE-03,PARKING-01,2026-01-22 07:00:00,49.02,7.17,23.22,4.04,3.07,36728,3,84,60.69,주의,0,0
GATE-03,PARKING-01,2026-01-22 08:00:00,51,7.06,23.1,4.2,3.3,36758,1,84,60.29,주의,0,0
GATE-03,PARKING-01,2026-01-22 09:00:00,54.47,7.17,23.13,4.28,3.14,36812,1,84,63.75,주의,0,0
GATE-03,PARKING-01,2026-01-22 10:00:00,52,7.26,23.37,4.69,3.4,36829,2,84,67.68,주의,0,0
GATE-03,PARKING-01,2026-01-22 11:00:00,48.6,6.1,23.72,4.36,3.72,36849,2,84,56.22,주의,0,0
GATE-03,PARKING-01,2026-01-22 12:00:00,49.91,7.11,23.23,4.47,3.73,36876,3,84,70.54,주의,0,0
GATE-03,PARKING-01,2026-01-22 13:00:00,50.74,6.23,23.25,4.44,3.7,36893,2,84,62.38,주의,0,0
GATE-03,PARKING-01,2026-01-22 14:00:00,53.98,6.92,23.1,4.88,3.69,36920,2,84,74.73,주의,0,0
GATE-03,PARKING-01,2026-01-22 15:00:00,55.53,7.2,22.75,4.75,4.01,36946,3,84,84.99,주의,0,0
GATE-03,PARKING-01,2026-01-22 16:00:00,50.23,7.22,22.93,4.53,3.93,36958,4,84,81.95,주의,0,0
GATE-03,PARKING-01,2026-01-22 17:00:00,53.31,7.88,22.78,4.91,3.98,36998,3,84,85.41,주의,0,0
GATE-03,PARKING-01,2026-01-22 18:00:00,53.39,7.56,22.98,4.71,4.12,37031,3,84,83.51,주의,0,0
GATE-03,PARKING-01,2026-01-22 19:00:00,56.27,7.78,22.74,5.13,4.28,37073,3,84,94.72,위험,0,0
GATE-03,PARKING-01,2026-01-22 20:00:00,54.79,7.6,22.84,5,4.15,37112,4,84,92.62,위험,0,0
GATE-03,PARKING-01,2026-01-22 21:00:00,50.88,6.95,23.04,5.02,4.14,37131,3,84,80.65,주의,0,0
GATE-03,PARKING-01,2026-01-22 22:00:00,56.13,7.85,22.91,4.98,4.43,37155,5,84,100,위험,0,1
GATE-03,PARKING-01,2026-01-22 23:00:00,54,7.84,22.96,5.03,4.57,37182,3,84,91.28,주의,0,0
GATE-03,PARKING-01,2026-01-23 00:00:00,39.95,4.23,23.63,3.16,1.65,37184,0,85,9.42,정상,0,0
GATE-03,PARKING-01,2026-01-23 01:00:00,36.44,5,23.88,2.88,1.62,37194,1,85,16.35,정상,0,0
GATE-03,PARKING-01,2026-01-23 02:00:00,39.52,5.26,23.82,3.03,1.8,37202,0,85,10.76,정상,0,0
GATE-03,PARKING-01,2026-01-23 03:00:00,41.33,4.74,23.5,3.08,1.39,37212,2,85,15.57,정상,0,0
GATE-03,PARKING-01,2026-01-23 04:00:00,40.74,4.48,23.47,3.31,2.08,37216,1,85,17.4,정상,0,0
GATE-03,PARKING-01,2026-01-23 05:00:00,42.33,4.62,23.83,3.12,2.04,37216,1,85,15.61,정상,0,0
GATE-03,PARKING-01,2026-01-23 06:00:00,39.68,4.48,23.63,2.92,1.58,37232,1,85,6.58,정상,0,0
GATE-03,PARKING-01,2026-01-23 07:00:00,45.48,5.72,23.48,2.67,1.84,37277,1,85,21.69,정상,0,0
GATE-03,PARKING-01,2026-01-23 08:00:00,42.75,5.19,23.66,3.08,1.91,37326,0,85,10.45,정상,0,0
GATE-03,PARKING-01,2026-01-23 09:00:00,45.05,5.05,23.75,3.29,1.69,37372,0,85,18.34,정상,0,0
GATE-03,PARKING-01,2026-01-23 10:00:00,43.41,5.54,23.98,2.91,1.52,37397,0,85,8.95,정상,0,0
GATE-03,PARKING-01,2026-01-23 11:00:00,42.61,4.79,23.37,3.35,2.01,37417,1,85,16.49,정상,0,0
GATE-03,PARKING-01,2026-01-23 12:00:00,40.66,4.55,23.89,3.08,1.76,37432,0,85,2.86,정상,0,0
GATE-03,PARKING-01,2026-01-23 13:00:00,43.49,4.63,24.01,3.25,1.82,37447,0,85,7.86,정상,0,0
GATE-03,PARKING-01,2026-01-23 14:00:00,40.8,5.16,23.67,3.01,1.9,37470,1,85,13.3,정상,0,0
GATE-03,PARKING-01,2026-01-23 15:00:00,42.23,4.63,23.55,3.29,1.89,37494,0,85,12,정상,0,0
GATE-03,PARKING-01,2026-01-23 16:00:00,41.15,4.59,23.48,2.86,1.59,37516,1,85,11.39,정상,0,0
GATE-03,PARKING-01,2026-01-23 17:00:00,44.75,5.32,23.78,3.2,1.84,37558,0,85,16.4,정상,0,0
GATE-03,PARKING-01,2026-01-23 18:00:00,42.56,5.04,23.5,3.05,1.5,37585,0,85,10.58,정상,0,0
GATE-03,PARKING-01,2026-01-23 19:00:00,45.07,5.06,23.97,3.14,2.15,37628,1,85,21.53,정상,0,0
GATE-03,PARKING-01,2026-01-23 20:00:00,45.21,5.24,23.88,2.99,1.8,37678,0,85,10.24,정상,0,0
GATE-03,PARKING-01,2026-01-23 21:00:00,42.57,4.99,24.25,3.35,1.64,37703,0,85,10.87,정상,0,0
GATE-03,PARKING-01,2026-01-23 22:00:00,43.17,4.97,23.41,3.15,1.67,37723,1,85,14.58,정상,0,0
GATE-03,PARKING-01,2026-01-23 23:00:00,44.01,4.42,23.86,3.05,1.68,37742,1,85,10.83,정상,0,0
GATE-03,PARKING-01,2026-01-24 00:00:00,40.62,4.74,23.74,3.02,1.71,37747,0,86,8.47,정상,0,0
GATE-03,PARKING-01,2026-01-24 01:00:00,40.03,4.85,23.86,3.07,1.83,37747,1,86,11.8,정상,0,0
GATE-03,PARKING-01,2026-01-24 02:00:00,39.68,4.78,23.72,3,1.5,37747,0,86,4.94,정상,0,0
GATE-03,PARKING-01,2026-01-24 03:00:00,39.15,4.55,23.59,3.21,2.02,37756,0,86,9.68,정상,0,0
GATE-03,PARKING-01,2026-01-24 04:00:00,42.03,4.31,23.46,3.16,1.49,37756,0,86,5.4,정상,0,0
GATE-03,PARKING-01,2026-01-24 05:00:00,40.78,4.56,23.87,2.94,1.7,37764,1,86,11.23,정상,0,0
GATE-03,PARKING-01,2026-01-24 06:00:00,40.59,4.5,23.78,3.05,2.02,37784,1,86,17.41,정상,0,0
GATE-03,PARKING-01,2026-01-24 07:00:00,43.24,5.55,23.98,3.29,1.59,37836,0,86,10.8,정상,0,0
GATE-03,PARKING-01,2026-01-24 08:00:00,43.7,4.95,23.98,2.96,1.79,37874,1,86,14.42,정상,0,0
GATE-03,PARKING-01,2026-01-24 09:00:00,47.62,4.86,23.92,2.83,1.85,37913,1,86,20.71,정상,0,0
GATE-03,PARKING-01,2026-01-24 10:00:00,40.71,4.57,23.68,3.04,1.71,37932,0,86,6.04,정상,0,0
GATE-03,PARKING-01,2026-01-24 11:00:00,44.68,4.91,23.6,3.09,1.75,37958,0,86,14.48,정상,0,0
GATE-03,PARKING-01,2026-01-24 12:00:00,44.17,5.08,23.83,3.2,1.7,37986,0,86,15.58,정상,0,0
GATE-03,PARKING-01,2026-01-24 13:00:00,41.9,4.89,23.75,3.23,1.74,38014,0,86,11.09,정상,0,0
GATE-03,PARKING-01,2026-01-24 14:00:00,41.95,4.41,23.85,3.18,1.81,38033,0,86,4.09,정상,0,0
GATE-03,PARKING-01,2026-01-24 15:00:00,43.09,4.47,23.71,3.09,1.89,38055,0,86,8.56,정상,0,0
GATE-03,PARKING-01,2026-01-24 16:00:00,42.28,5.09,23.57,3.29,1.68,38073,0,86,14.06,정상,0,0
GATE-03,PARKING-01,2026-01-24 17:00:00,44.18,5.11,24.06,2.97,1.98,38119,0,86,15.07,정상,0,0
GATE-03,PARKING-01,2026-01-24 18:00:00,42.68,4.99,24.01,3.11,2.08,38153,0,86,13.98,정상,0,0
GATE-03,PARKING-01,2026-01-24 19:00:00,44.11,4.57,23.92,3.12,1.63,38179,0,86,8.42,정상,0,0
GATE-03,PARKING-01,2026-01-24 20:00:00,45,5.91,23.3,3.66,1.94,38241,0,86,23.71,정상,0,0
GATE-03,PARKING-01,2026-01-24 21:00:00,42.8,5.18,23.71,3.46,1.87,38270,0,86,17.24,정상,0,0
GATE-03,PARKING-01,2026-01-24 22:00:00,44.73,4.8,24.18,3.25,2.14,38293,1,86,19.92,정상,0,0
GATE-03,PARKING-01,2026-01-24 23:00:00,42.5,4.64,23.96,3.01,1.83,38314,0,86,6.63,정상,0,0
GATE-03,PARKING-01,2026-01-25 00:00:00,38.11,4.83,23.42,3.12,1.59,38324,0,87,12.43,정상,0,0
GATE-03,PARKING-01,2026-01-25 01:00:00,40.38,5.01,24,2.94,1.94,38335,0,87,9.16,정상,0,0
GATE-03,PARKING-01,2026-01-25 02:00:00,42.92,4.31,23.57,3.19,2.02,38340,0,87,11.68,정상,0,0
GATE-03,PARKING-01,2026-01-25 03:00:00,39.04,4.27,23.8,3.09,1.86,38347,1,87,11.14,정상,0,0
GATE-03,PARKING-01,2026-01-25 04:00:00,38.66,4.33,23.63,3.05,1.9,38351,0,87,7.37,정상,0,0
GATE-03,PARKING-01,2026-01-25 05:00:00,39.4,4.1,23.84,3.28,1.87,38355,0,87,10.44,정상,0,0
GATE-03,PARKING-01,2026-01-25 06:00:00,39.8,4.13,23.88,3.27,1.68,38375,0,87,7.96,정상,0,0
GATE-03,PARKING-01,2026-01-25 07:00:00,44.99,4.53,23.83,3.2,1.85,38409,1,87,16.58,정상,0,0
GATE-03,PARKING-01,2026-01-25 08:00:00,45.63,4.71,24.17,3.31,1.79,38456,0,87,21.52,정상,0,0
GATE-03,PARKING-01,2026-01-25 09:00:00,45.91,5.44,23.76,3.32,1.85,38509,0,87,19.83,정상,0,0
GATE-03,PARKING-01,2026-01-25 10:00:00,44.91,4.98,23.55,2.92,1.89,38531,1,87,18.91,정상,0,0
GATE-03,PARKING-01,2026-01-25 11:00:00,42.49,4.87,23.5,3.11,1.47,38553,1,87,13.62,정상,0,0
GATE-03,PARKING-01,2026-01-25 12:00:00,42.4,4.76,23.9,3.13,1.62,38567,0,87,6.13,정상,0,0
GATE-03,PARKING-01,2026-01-25 13:00:00,41.32,5.18,23.63,2.95,1.79,38587,0,87,11.05,정상,0,0
GATE-03,PARKING-01,2026-01-25 14:00:00,42.99,5.69,23.08,3.18,1.87,38616,0,87,24.2,정상,0,0
GATE-03,PARKING-01,2026-01-25 15:00:00,41.08,4.73,23.73,3.1,1.73,38630,1,87,13.79,정상,0,0
GATE-03,PARKING-01,2026-01-25 16:00:00,40.1,4.26,23.44,3.26,1.93,38647,0,87,10.33,정상,0,0
GATE-03,PARKING-01,2026-01-25 17:00:00,42.96,5.1,23.52,2.89,1.8,38685,0,87,10.6,정상,0,0
GATE-03,PARKING-01,2026-01-25 18:00:00,43.79,4.93,24.03,3.32,1.99,38725,0,87,11.52,정상,0,0
GATE-03,PARKING-01,2026-01-25 19:00:00,42.99,5.08,23.61,3.01,1.87,38765,1,87,19.51,정상,0,0
GATE-03,PARKING-01,2026-01-25 20:00:00,43.37,5.42,24.05,3.48,1.61,38804,0,87,13.77,정상,0,0
GATE-03,PARKING-01,2026-01-25 21:00:00,42.21,4.71,23.86,3.18,2.03,38819,0,87,13.08,정상,0,0
GATE-03,PARKING-01,2026-01-25 22:00:00,41.79,5.09,24.09,2.96,1.69,38842,0,87,11.15,정상,0,0
GATE-03,PARKING-01,2026-01-25 23:00:00,40.29,5.04,23.69,3.12,1.54,38865,0,87,7.83,정상,0,0
GATE-03,PARKING-01,2026-01-26 00:00:00,37.89,4.32,23.28,3.24,1.9,38869,0,88,11.12,정상,0,0
GATE-03,PARKING-01,2026-01-26 01:00:00,39.46,4.99,23.89,2.98,1.91,38875,0,88,7.84,정상,0,0
GATE-03,PARKING-01,2026-01-26 02:00:00,41.22,4.98,23.76,2.89,2.12,38878,0,88,15.51,정상,0,0
GATE-03,PARKING-01,2026-01-26 03:00:00,37.81,4.11,23.59,3.23,1.6,38883,0,88,4.38,정상,0,0
GATE-03,PARKING-01,2026-01-26 04:00:00,39.35,4.66,23.7,2.87,2.03,38886,0,88,11.56,정상,0,0
GATE-03,PARKING-01,2026-01-26 05:00:00,39.93,4.8,23.8,3.01,1.7,38893,0,88,7.62,정상,0,0
GATE-03,PARKING-01,2026-01-26 06:00:00,43.67,5.18,23.32,3.53,1.68,38922,0,88,17.65,정상,0,0
GATE-03,PARKING-01,2026-01-26 07:00:00,46.97,4.66,23.56,3.14,1.67,38970,0,88,13.14,정상,0,0
GATE-03,PARKING-01,2026-01-26 08:00:00,43.53,4.99,23.5,3.17,1.84,39008,1,88,18.83,정상,0,0
GATE-03,PARKING-01,2026-01-26 09:00:00,42.68,4.83,23.65,2.95,1.37,39046,0,88,8.42,정상,0,0
GATE-03,PARKING-01,2026-01-26 10:00:00,40.01,5.25,24.01,3.44,1.77,39070,1,88,17.73,정상,0,0
GATE-03,PARKING-01,2026-01-26 11:00:00,43.72,5,23.7,3.41,2.07,39087,1,88,20.38,정상,0,0
GATE-03,PARKING-01,2026-01-26 12:00:00,41.3,4.75,23.44,3.24,1.59,39105,1,88,12.74,정상,0,0
GATE-03,PARKING-01,2026-01-26 13:00:00,39.9,4.95,23.69,3.17,1.97,39120,0,88,7.53,정상,0,0
GATE-03,PARKING-01,2026-01-26 14:00:00,40.37,5.29,23.04,3.4,1.55,39141,0,88,13.4,정상,0,0
GATE-03,PARKING-01,2026-01-26 15:00:00,42.67,5.23,23.54,3.29,2.02,39165,1,88,20.04,정상,0,0
GATE-03,PARKING-01,2026-01-26 16:00:00,41.14,5.23,23.93,3.17,1.7,39193,0,88,9.09,정상,0,0
GATE-03,PARKING-01,2026-01-26 17:00:00,45.6,5.16,23.79,2.94,1.44,39240,0,88,13.98,정상,0,0
GATE-03,PARKING-01,2026-01-26 18:00:00,43.02,4.9,23.43,3.16,1.69,39280,0,88,14.5,정상,0,0
GATE-03,PARKING-01,2026-01-26 19:00:00,44.83,5.49,23.78,3.24,1.72,39324,0,88,14.76,정상,0,0
GATE-03,PARKING-01,2026-01-26 20:00:00,46.26,5.23,23.91,3.4,1.64,39369,0,88,14.48,정상,0,0
GATE-03,PARKING-01,2026-01-26 21:00:00,42.78,5.31,23.84,3.11,1.75,39402,0,88,14.01,정상,0,0
GATE-03,PARKING-01,2026-01-26 22:00:00,41.81,5.85,23.63,3.03,1.7,39423,0,88,14.34,정상,0,0
GATE-03,PARKING-01,2026-01-26 23:00:00,43.56,5.21,23.62,3.35,1.89,39445,1,88,18.97,정상,0,0
GATE-03,PARKING-01,2026-01-27 00:00:00,40.51,4.67,23.8,3.26,1.98,39452,0,89,12.29,정상,0,0
GATE-03,PARKING-01,2026-01-27 01:00:00,37.67,3.93,23.64,3.37,1.67,39452,0,89,11.16,정상,0,0
GATE-03,PARKING-01,2026-01-27 02:00:00,39.51,4.15,23.54,3.27,1.94,39452,0,89,15.18,정상,0,0
GATE-03,PARKING-01,2026-01-27 03:00:00,38.64,4.46,23.41,3.24,1.72,39455,0,89,8.54,정상,0,0
GATE-03,PARKING-01,2026-01-27 04:00:00,40.82,4.72,23.53,3.17,1.73,39464,1,89,15.18,정상,0,0
GATE-03,PARKING-01,2026-01-27 05:00:00,40.61,4.87,23.14,3.24,1.76,39474,1,89,20.85,정상,0,0
GATE-03,PARKING-01,2026-01-27 06:00:00,46.14,5.43,24.1,3.2,2.27,39502,0,89,20.56,정상,0,0
GATE-03,PARKING-01,2026-01-27 07:00:00,44.77,5.37,24.1,3.25,1.53,39545,0,89,16.93,정상,0,0
GATE-03,PARKING-01,2026-01-27 08:00:00,47.62,5.22,24.17,3.41,1.73,39591,0,89,23.1,정상,0,0
GATE-03,PARKING-01,2026-01-27 09:00:00,46.79,5.26,23.52,3.11,1.86,39637,0,89,21.87,정상,0,0
